,id,created_at,tweet,sum,true_value,polarity_api_output,is_same,concept_api_output,intensity_api_output,aspect_api_output,scores,compound,comp_score,scores_text_blob,comp_score_text_blob,score_flair,comp_score_flair
46,1347139521398386688,2021-01-07 16:44:25,"This is my son, a young hospital doctor in London who was on Covid frontline when it all blew up in March.He got his vaccination yesterday.Pic on left shows what he (and colleagues) wore when treating patients. Am I allowed to say Im a proud mama? #NHS #Pfizervaccine #vaccine",0.9,POSITIVE,POSITIVE,1,"['young', 'hospital', 'covid', 'vaccine', 'show', 'colleague', 'allowed', 'say', 'proud', 'mama', 'vaccine']",0.769,"[('left', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.4767}",0.4767,POSITIVE,0.3,POSITIVE,0.9993,POSITIVE
47,1353367120805912578,2021-01-24 21:10:40,"Strong words from Dr <USER> - I won't get myself vaccinated with ( Bharat Biotech's) Covaxin, he says. It is puzzling and wrong to have green-lighted the vaccine without Phase III data being made available. A must watch. #Covaxin #Covid_19 #vaccine",-0.6,NEGATIVE,POSITIVE,0,"['green light', 'strong', 'vaccine', 'puzzling', 'wrong', 'vaccine', 'phase', 'available', 'covid', 'vaccine']",0.769,"[('myself', 'POSITIVE'), ('POSed', 'POSITIVE'), ('made', 'POSITIVE')]","{'neg': 0.075, 'neu': 0.845, 'pos': 0.08, 'compound': 0.0516}",0.0516,POSITIVE,0.1111111111111111,POSITIVE,0.9886,POSITIVE
48,1354186238714990592,2021-01-27 3:25:33,Seattle Fire is on the move today! Theyre vaccinating older residents in low income group housing. Residents we talked with are excited &amp; grateful to have the #COVID #vaccine come to them! Many challenges w/ supply &amp; variants - but smiles and laughs all around today. #KIRO7,1.4,POSITIVE,POSITIVE,1,"['move', 'vaccine', 'older', 'income', 'group', 'excite', 'grateful', 'covid', 'vaccine', 'come', 'challenges', 'supply', 'variant', 'smile', 'laughs']",0.8190000000000001,"[('with', 'POSITIVE'), ('theyre', 'POSITIVE')]","{'neg': 0.058, 'neu': 0.695, 'pos': 0.247, 'compound': 0.8918}",0.8918,POSITIVE,0.28385416666666663,POSITIVE,0.9991,POSITIVE
49,1375235563788374026,2021-03-26 5:28:03,POETRY READING has risen from the lockdown w/ <USER> new book #AmericanDivine. My first public event in a year. #poetry #nyc #vaccine,0.9,POSITIVE,POSITIVE,1,"['poetry', 'risen', 'new', 'vaccine']",0.769,"('pub', 'POSITIVE')","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.12878787878787878,POSITIVE,0.9698,POSITIVE
50,1363521443527557125,2021-02-21 21:40:19,"The #COVID19 Dashboard has now been updated: On Sunday 21 February 2021, 9,834 new cases and 215 deaths within 28 days of a positive test were reported across the UK. A total of 17,582,121 people have now received the first dose of a #vaccine.",0.2,POSITIVE,POSITIVE,1,"['covid', 'updated', 'sunday', 'new', 'death', 'within', 'positive', 'test', 'report', 'tote', 'dose', 'vaccine']",0.769,"[('dashboard', 'POSITIVE'), ('february', 'POSITIVE'), ('first', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.5574}",0.5574,POSITIVE,0.1534090909090909,POSITIVE,-0.8465,NEGATIVE
51,1353747837293637634,2021-01-25 22:23:30,If you work in #socialcare and have any questions about the #Covid #vaccine come and join this free webinar. <USER> &amp; Dr Syed Ahmed.,0.3,POSITIVE,POSITIVE,1,"['work', 'covid', 'vaccine', 'come', 'join', 'free']",0.852,No aspects found,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.7248}",0.7248,POSITIVE,0.4,POSITIVE,-0.8957,NEGATIVE
52,1376447797109604354,2021-03-29 13:45:02,UK to remind Brussels that British taxpayers paid for AstraZeneca vaccine The UK will tell the EU this week it must consider the millions of pounds British taxpayers spent on the creation of the #Oxford University/#AstraZeneca jab #AstraVaccine #Vaccine,0.1,POSITIVE,POSITIVE,1,"['remind', 'paid', 'vaccine', 'tell', 'consider', 'create', 'vaccine']",0.769,"[('taxpayers', 'POSITIVE'), ('astrazeneca', 'POSITIVE'), ('must', 'POSITIVE'), ('xford', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.2732}",0.2732,POSITIVE,-0.03333333333333333,NEGATIVE,-0.9992,NEGATIVE
53,1355277793236496386,2021-01-30 3:43:00,"My mum had her #AstraZeneca #Oxford vaccination today. She came past in the car and rolled down the window (electric). For the first time in months she looked happy, she was beaming and full of hope. Hard for me not to <EMOJI:crying_face> (dad is Tuesday) #vaccine",1.2,POSITIVE,POSITIVE,1,"['mum', 'vaccine', 'rolled', 'electric', 'time', 'happy', 'full', 'hope', 'hard', 'vaccine']",0.769,"[('xford', 'POSITIVE'), ('window', 'POSITIVE'), ('first', 'POSITIVE'), ('looked', 'POSITIVE')]","{'neg': 0.027, 'neu': 0.843, 'pos': 0.129, 'compound': 0.7351}",0.7351,POSITIVE,0.11712962962962963,POSITIVE,0.9947,POSITIVE
54,1350164268713345024,2021-01-16 1:03:41,"My great uncle, John Boyd, is one of the oldest veterans in Canada. He's 107 years old! He got his second COVID-19 vaccine from another veteran. I hope we continue to see good news stories like this. #COVID19 #vaccine",1.7,POSITIVE,POSITIVE,1,"['good news', 'great uncle', 'boyd', 'oldest', 'old', 'covid', 'vaccine', 'veteran', 'hope', 'continue', 'see', 'covid', 'vaccine']",0.769,"[('john', 'POSITIVE'), ('from', 'POSITIVE'), ('year', 'NEGATIVE'), ('second', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.9134}",0.9134,POSITIVE,0.325,POSITIVE,0.9979,POSITIVE
55,1371218724359839746,2021-03-15 3:26:34,One hour and ten minutes for the entire #vaccine thing. Id say thats pretty okay and good. No major complaints. And that concludes todays #livetweet of my poke in the arm. #vaccne #yyc #COVID19AB,1.2,POSITIVE,NEGATIVE,0,"['vaccine', 'say', 'okay', 'good', 'complaint', 'conclude', 'arm']",-0.778,No aspects found,"{'neg': 0.117, 'neu': 0.692, 'pos': 0.191, 'compound': 0.4767}",0.4767,POSITIVE,0.23645833333333333,POSITIVE,0.9665,POSITIVE
56,1360790656092889089,2021-02-14 8:49:09,Update. It has been 8 hours since I received my 2nd #Covid vaccine. My arm is still sore but that is not a big deal. I did get very tired &amp; had to take a nap for about 2 hours. I feel ok now but I am still very fatigued. Keep in mind I am a runner &amp; in pretty good shape. #vaccine,-0.4,NEGATIVE,POSITIVE,0,"['take nap', 'big deal', 'good shape', 'update', 'houre', 'covid', 'vaccine', 'arm', 'sore', 'tired', 'houre', 'ok', 'fatigued', 'mind', 'runner', 'vaccine']",0.769,"[('feel', 'POSITIVE'), ('still', 'NEGATIVE'), ('still', 'NEGATIVE')]","{'neg': 0.142, 'neu': 0.696, 'pos': 0.162, 'compound': 0.3337}",0.3337,POSITIVE,0.16142857142857142,POSITIVE,0.5203,POSITIVE
57,1367909951461548044,2021-03-06 0:18:41,It was great to be asked by <USER> to be part of this #nhs clip encouraging people w/ health conditions like #ckd to #getthejab but CHECK OUT MY CLOTHES PEG FILM STUDIO <EMOJI:rolling_on_the_floor_laughing><EMOJI:rolling_on_the_floor_laughing> #BehindtheScenes #COVID19 #vaccine #remotefilming,1.5,POSITIVE,POSITIVE,1,"['great', 'ask', 'encouraging', 'health', 'check', 'clothes', 'peg', 'covid', 'vaccine']",0.769,"[('clip', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.6705}",0.6705,POSITIVE,0.8,POSITIVE,0.9429,POSITIVE
58,1352924110205014017,2021-01-23 15:50:18,"2 Signatures of Deepak Marawi, #vaccine trial participant who died in Bhopal one from Ration card, from ""Informed consent"" do check! <USER> we are waiting for the viscera report also <USER> <USER> <USER> <USER> <USER> <USER> <USER>",-1.7,NEGATIVE,NEGATIVE,1,"['informed consent', 'signature', 'vaccine', 'trial', 'participant', 'died', 'ration', 'check', 'viscera', 'report']",-0.56,"[('from', 'POSITIVE'), ('from', 'NEGATIVE')]","{'neg': 0.098, 'neu': 0.854, 'pos': 0.048, 'compound': -0.4574}",-0.4574,NEGATIVE,0.0,POSITIVE,0.7253,POSITIVE
59,1368888956478193666,2021-03-08 17:08:54,Sitting in the car park of the NHS #vaccination centre while my other half (an SEN teacher) gets his #covid #vaccine is the most optimistic and grateful Ive felt in a while.,1.8,POSITIVE,POSITIVE,1,"['vaccine', 'teach', 'covid', 'vaccine', 'optimistic', 'grateful']",0.882,"[('vaccine', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.832, 'pos': 0.168, 'compound': 0.7056}",0.7056,POSITIVE,0.06944444444444446,POSITIVE,0.9995,POSITIVE
60,1372892159016370178,2021-03-19 18:16:12,"Never miss a good opportunity to write about #compositeprocedures <EMOJI:smiling_face_with_heart-eyes> Here a blog post on #COVID19 #vaccine and #vaccineshortage (#astrazenecavaccine) in the EU, and Italy's decision to block an export destined to #Australia : <USER> <USER>",1.0,POSITIVE,NEGATIVE,0,"['good opportunity', 'write', 'covid', 'vaccine', 'decision', 'block', 'export', 'destined']",-0.743,"[('miss', 'POSITIVE')]","{'neg': 0.201, 'neu': 0.762, 'pos': 0.038, 'compound': -0.7347}",-0.7347,NEGATIVE,0.7,POSITIVE,0.9906,POSITIVE
61,1367158529505824770,2021-03-03 22:32:48,"I'm thrilled to share this fantastic news, as two rivals are collaborating to speed up the #vaccine timeline by nearly two months!",1.6,POSITIVE,POSITIVE,1,"['thrilled', 'share', 'fantastic', 'rival', 'collaborate', 'speed', 'vaccine']",0.5429999999999999,"[('rival', 'POSITIVE'), ('news', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.663, 'pos': 0.337, 'compound': 0.8639}",0.8639,POSITIVE,0.375,POSITIVE,0.9997,POSITIVE
62,1364770679137079296,2021-02-25 8:24:20,"So I have developed fever, throat pain, body ache, weakness, heaviness in chest, nausea after the #vaccine Please tell me all this happens. Dr only said fever and nausea. #COVID19Vaccine #Covishield #CovishieldVaccine",-1.1,NEGATIVE,NEGATIVE,1,"['fever', 'pain', 'ache', 'weakness', 'heavy', 'chest', 'nausea', 'vaccine', 'tell', 'fever', 'nausea']",-0.22,"[('please', 'POSITIVE'), ('developed', 'NEGATIVE'), ('body', 'NEGATIVE'), ('said', 'NEGATIVE')]","{'neg': 0.229, 'neu': 0.711, 'pos': 0.061, 'compound': -0.7506}",-0.7506,NEGATIVE,0.05,POSITIVE,-0.9998,NEGATIVE
63,1348806243238887425,2021-01-12 7:07:22,Huge! #Vaccine rollout begins. First batch of #Covishield #Vaccines leaves #SerumInstituteofIndia for various locations in #India.,1.7,POSITIVE,NEGATIVE,0,"['huge', 'vaccine', 'rollout', 'beg', 'batch', 'vaccine', 'locate']",-0.715,"[('first', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.3802}",0.3802,POSITIVE,0.25000000000000006,POSITIVE,-0.9499,NEGATIVE
64,1367597734266601474,2021-03-05 3:38:03,"This #HPV Awareness Day, Dr. Andrew Kung shares the facts about the HPV #vaccine and why it's so important to get the vaccine to prevent cancer.",0.6,POSITIVE,POSITIVE,1,"['awareness', 'kung', 'shares', 'vaccine', 'important', 'vaccine', 'prevent', 'cancer']",0.7709999999999999,"[('kung', 'POSITIVE')]","{'neg': 0.137, 'neu': 0.686, 'pos': 0.177, 'compound': -0.1861}",-0.1861,NEGATIVE,0.4,POSITIVE,0.987,POSITIVE
65,1375407811119742979,2021-03-26 16:52:30,Really important message from <USER> on the importance of Behavioural Science. Early results from our covid vaccination research show that trust is a significant predictor of Covid vaccination. #COVID19 #vaccine <USER> <USER> <USER> <USER> <USER>,0.7,POSITIVE,POSITIVE,1,"['important', 'importance', 'behavioural', 'science', 'early', 'covid', 'vaccine', 'research', 'show', 'trust', 'significant', 'predictor', 'covid', 'vaccine', 'covid', 'vaccine']",0.769,"[('trust', 'POSITIVE'), ('from', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.8268}",0.8268,POSITIVE,0.2916666666666667,POSITIVE,0.9768,POSITIVE
66,1371612689395560452,2021-03-16 5:32:03,Lil' Chippy just informed me that he wants to hold my hand when I get my #vaccine tomorrow. <EMOJI:red_heart> #Cleveland #shihtzu,0.9,POSITIVE,NEGATIVE,0,"['chippy', 'informed', 'hold', 'vaccine']",-0.66,No aspects found,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4939}",0.4939,POSITIVE,0.2,POSITIVE,0.9835,POSITIVE
67,1358460604256813061,2021-02-07 22:30:21,Many countries in the world dont have access to ultra-cold chain equipment. <USER> <USER> explains the importance of transport and logistics in distributing a new #COVID19 #vaccine. Learn how the <USER> is helping. #ResilientRecovery,0.2,POSITIVE,POSITIVE,1,"['ultra cold', 'access', 'chain', 'equipment', 'explain', 'importance', 'transport', 'distribute', 'new', 'covid', 'vaccine', 'learn', 'helping']",0.7340000000000001,"[('world', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.5719}",0.5719,POSITIVE,0.3181818181818182,POSITIVE,0.9945,POSITIVE
68,1348240446053634059,2021-01-10 17:39:06,Hugely disappointed by <USER> : our Slovakian hospitals were not good enough for you to deliver your baby but you happily pushed your way up the queue to accept #C-19 #vaccine knowing how many doctors and nurses are still in the waiting line ! Shameful ! #COVIDVaccination,-2.0,NEGATIVE,NEGATIVE,1,"['waiting line', 'hugely', 'disappointed', 'good', 'deliver', 'baby', 'happily', 'push', 'queue', 'accept', 'vaccine', 'knowe', 'shameful']",-0.488,"[('hospitals', 'NEGATIVE')]","{'neg': 0.146, 'neu': 0.695, 'pos': 0.158, 'compound': 0.3988}",0.3988,POSITIVE,0.09624999999999999,POSITIVE,-1.0,NEGATIVE
69,1347500652465852416,2021-01-08 16:39:25,Is our PM taking the vaccine himself? He must take it immediately to boost public confidence in the #vaccine,-0.4,NEGATIVE,POSITIVE,0,"['vaccine', 'take', 'immediately', 'boost', 'confidence', 'vaccine']",0.769,"('pub', 'POSITIVE')","{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.7184}",0.7184,POSITIVE,0.0,POSITIVE,-0.6803,NEGATIVE
70,1353742848772943875,2021-01-25 22:03:41,"NEW: Here's now the speed of #Vaccine rollout looks across the UK. England and Wales still lead - but #Wales has dropped slightly because of the snow - while every nation has had a ""weekend lag"". Northern Ireland keep dropping on the rolling average of total vaccinations.",-1.0,NEGATIVE,POSITIVE,0,"['new', 'speed', 'vaccine', 'rollout', 'wales', 'lead', 'wales', 'dropped', 'nation', 'weekend', 'lag', 'average', 'tote', 'vaccine']",0.7829999999999999,"[('wales', 'NEGATIVE'), ('still', 'POSITIVE'), ('while', 'POSITIVE'), ('rolling', 'POSITIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,-0.045075757575757575,NEGATIVE,0.8643,POSITIVE
71,1376555638256377856,2021-03-29 20:53:33,Had To Document It As Proof <EMOJI:grimacing_face> It didn't even hurt drawing blood hurt more! #Vaccine,-1.2,NEGATIVE,POSITIVE,0,"['to do', 'proof', 'hurt', 'blood', 'hurt', 'vaccine']",0.769,"[('NEGcument', 'NEGATIVE'), ('drawing', 'NEGATIVE')]","{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.7044}",0.7044,POSITIVE,0.625,POSITIVE,-0.9786,NEGATIVE
72,1358398861086232578,2021-02-07 18:25:00,"Did you get the message from Chinese #PLA's #vaccine donation to #Pakistan's army? ""When brothers come together, there is nothing they cannot achieve"" China-Pakistan dosti zindabad via <USER> #CPEC #BRI <USER> <USER> <USER> <USER> <USER> <USER>",1.4,POSITIVE,POSITIVE,1,"['vaccine', 'donation', 'army', 'come', 'together', 'achieve', 'via']",0.847,"[('there', 'POSITIVE'), ('pakistan', 'POSITIVE'), ('brothers', 'POSITIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.0,POSITIVE,-0.9981,NEGATIVE
73,1354380045826060288,2021-01-27 16:15:40,"Since this all started mums knitted about 16 hats, 3 tank tops, 6 jumpers, a scarf and even had a go at a few masks. Vaccination time comes and first thing she says is Im not good with needles #vaccine #mum #knitting #crafts #lockdown",-0.5,NEGATIVE,NEGATIVE,1,"['good wit', 'mum', 'hate', 'top', 'jumper', 'mask', 'vaccine', 'time', 'needle', 'vaccine', 'mum']",-0.8,"[('started', 'POSITIVE'), ('topsy', 'POSITIVE'), ('NEGh', 'POSITIVE'), ('about', 'NEGATIVE')]","{'neg': 0.056, 'neu': 0.866, 'pos': 0.077, 'compound': 0.2249}",0.2249,POSITIVE,-0.09999999999999999,NEGATIVE,-0.8736,NEGATIVE
74,1355580401239158784,2021-01-30 23:45:27,Chris Riddell on people dying as AstraZeneca and the EU clash #EUVaccineRow #AstraZenecaContract #COVID19 #Vaccine #EU political cartoon gallery in London,-1.2,NEGATIVE,NEGATIVE,1,"['clash', 'covid', 'vaccine', 'political', 'gallery']",-0.16899999999999998,No aspects found,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.0,POSITIVE,0.9463,POSITIVE
75,1375365337923850241,2021-03-26 14:03:44,Deputy PM Vu Duc Dam reportedly received his 2nd jab of domestically produced #Nanocovax. He is one of 560 people who voluntarily take part in human trials of the #COVID19 #vaccine. Nanocovax is expected to be given the green light for production in 3rd quarter of 2021 #Vietnam,0.8,POSITIVE,POSITIVE,1,"['green light', 'depute', 'dam', 'report', 'voluntarily', 'take', 'trial', 'covid', 'vaccine', 'expected', 'production', 'quart']",0.8240000000000001,"[('nanocovax', 'POSITIVE'), ('human', 'POSITIVE'), ('given', 'POSITIVE'), ('voluntarily', 'NEGATIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.016666666666666663,POSITIVE,-0.9931,NEGATIVE
76,1366045136338247680,2021-02-28 20:48:35,"""The 2010 constitiution was a revolution in itself. Now it's being torn to pieces.. #LindaKatiba #RejectBBI #vaccine",-1.8,NEGATIVE,POSITIVE,0,"['revolution', 'torn', 'vaccine']",0.769,"[('constitiution', 'POSITIVE')]","{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.25}",-0.25,NEGATIVE,0.0,POSITIVE,-0.9998,NEGATIVE
77,1346875745495355393,2021-01-06 23:16:16,"The #Ossoff &amp; #Warnock victories in Georgia put the #Democrats in the #Senate driver's seat &amp; make it possible to implement the <USER> agenda in 2021. Who made this happen? STACEY ABRAMS. I say put Stacey in charge of everything, starting with the #COVID19 #vaccine rollout.",0.3,POSITIVE,POSITIVE,1,"['victory', 'drive', 'make', 'possible', 'implement', 'say', 'charge', 'covid', 'vaccine', 'rollout']",0.8079999999999999,"[('warnock', 'POSITIVE'), ('enate', 'POSITIVE'), ('made', 'NEGATIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.0,POSITIVE,-0.9447,NEGATIVE
78,1355084682283671565,2021-01-29 14:55:39,#vaccine creation procurement and manufacture is a U.K. success story. This didnt just happen. Well played #KateBingham. Appointed by #Boris but hounded at every step by <USER> <USER> <USER> #Novavax #oxfordvaccine FEBRUARY! Were we late!?,1.7,POSITIVE,NEGATIVE,0,"['vaccine', 'create', 'procurement', 'manufacture', 'success', 'played', 'hound', 'step', 'late']",-0.165,"[('well', 'POSITIVE')]","{'neg': 0.037, 'neu': 0.798, 'pos': 0.165, 'compound': 0.5827}",0.5827,POSITIVE,0.0,POSITIVE,-0.9729,NEGATIVE
79,1350874138026639360,2021-01-18 0:04:27,"Brazil's got the very first person vaccinated RIGHT NOW, live on tv. We are celebrating as if it were The World Cup final. #COVID19 #vaccine #Brazil",2.0,POSITIVE,POSITIVE,1,"['vaccine', 'live', 'celebrating', 'covid', 'vaccine']",0.769,"[('person', 'POSITIVE')]","{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.5719}",0.5719,POSITIVE,0.18676948051948053,POSITIVE,0.9992,POSITIVE
80,1348700976333647874,2021-01-12 0:09:05,2.6 million jabs is a great achievement. But surprised journos at the Downing St briefing didnt press Matt Hancock about the supply of the vaccine after he hinted it may be a problem in reaching the mid Feb target. #COVID19 #Vaccine,-0.4,NEGATIVE,POSITIVE,0,"['great', 'achievement', 'journo', 'brief', 'matt', 'supply', 'vaccine', 'hint', 'problem', 'reaching', 'mid', 'target', 'covid', 'vaccine']",0.769,"[('jabs', 'POSITIVE'), ('about', 'POSITIVE'), ('press', 'NEGATIVE'), ('maya', 'NEGATIVE')]","{'neg': 0.078, 'neu': 0.767, 'pos': 0.156, 'compound': 0.3716}",0.3716,POSITIVE,0.3,POSITIVE,0.51,POSITIVE
81,1352866715193864194,2021-01-23 12:02:14,"First batch of 600,000 Covid19 vaccine vials will be brought to Sri Lanka from India on the 27th of January - President <EMOJI:handshake> #SriLanka #India #COVID19 #CovidVaccine #Covid_19 #COVID19Vaccination #coronavirus #CoronavirusVaccine #vaccine <USER> <USER>",0.9,POSITIVE,POSITIVE,1,"['batch', 'covid', 'vaccine', 'vial', 'brought', 'covid', 'covid', 'coronavirus', 'vaccine']",0.769,"[('first', 'NEGATIVE')]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,POSITIVE,0.25,POSITIVE,0.9926,POSITIVE
