,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,polarity_api_output
7542,8018,25189,25189,35507,1357740656483946499,1357740656483946499,2021-02-05 22:49:32,2021-02-05,22:49:32,530,1287826622444220417,prachikudale,Prachi 😊,,If a #vaccine study is funded by the #vaccine manufacturers then it is not really science - is it? It's advertising!,en,[],[],[],2.0,12.0,28.0,"['vaccine', 'vaccine']",[],https://twitter.com/PrachiKudale/status/1357740656483946499,False,,0.0,,,,,,,,[],,,,,NEGATIVE
13207,14036,31207,31207,43339,1345629238557253637,1345629238557253637,2021-01-03 12:43:05,2021-01-03,12:43:05,530,26830061,anjileeistwal,anjilee istwal,,"If all of the leading vaccines were available in India, which would you take? #COVID19 #vaccine",en,[],[],[],18.0,9.0,28.0,"['covid19', 'vaccine']",[],https://twitter.com/anjileeistwal/status/1345629238557253637,False,,0.0,,,,,,,,[],,,,,NEGATIVE
11599,12330,29501,29501,41055,1349067518258806784,1349067518258806784,2021-01-13 00:25:35,2021-01-13,00:25:35,530,1119475308913135616,uabrheum,UAB Clinical Immunology and Rheumatology,,"Our Division Director <USER> getting his first dose of the #COVID19 #vaccine. Faculty, trainees, and staff at #UABRheumatology are getting vaccinated following guidance from <USER> <USER> <USER>",en,"[{'screen_name': 'kensaag', 'name': 'ken saag', 'id': '2188335046'}, {'screen_name': 'uabmedicine', 'name': 'uab medicine', 'id': '43984689'}, {'screen_name': 'uabsom', 'name': 'uab school of medicine', 'id': '52735622'}, {'screen_name': 'uabnews', 'name': 'uab', 'id': '16327689'}]",[],['https://pbs.twimg.com/media/ErjYVQIVEAM-Ns5.jpg'],0.0,1.0,24.0,"['covid19', 'vaccine', 'uabrheumatology']",[],https://twitter.com/UABRheum/status/1349067518258806784,False,,1.0,https://pbs.twimg.com/media/ErjYVQIVEAM-Ns5.jpg,,,,,,,[],,,,,NEGATIVE
8521,9086,26257,26257,36871,1355470050992467970,1355470050992467970,2021-01-30 16:26:58,2021-01-30,16:26:58,530,2231768836,natswoodward,Natalie Woodward,,"I cannot wait to get my vaccine. First appointment cancelled as they ran out of vaccine. Second appointment, was sat in the chair ready &amp; the nurse said I need to have it in hospital as Ive had previous anaphylaxis. Bring on appointment #3. #vaccine #lightattheendofthetunnel",en,[],[],[],7.0,0.0,20.0,"['vaccine', 'lightattheendofthetunnel']",[],https://twitter.com/NatsWoodward/status/1355470050992467970,False,,0.0,,,,,,,,[],,,,,NEGATIVE
12228,12990,30161,30161,41937,1347575993490415619,1347575993490415619,2021-01-08 21:38:48,2021-01-08,21:38:48,530,16936686,21wire,Patrick Henningsen,,"Today we looked at the #DCProtests #Trump #Biden and the UK faux #NHS crisis, as well as the government's epic #vaccine debacle...",en,[],['https://21stcenturywire.com/2021/01/08/ukc-news-dc-protests-rock-america-uks-faux-nhs-crisis-vaccine-debacle/'],[],4.0,16.0,34.0,"['dcprotests', 'trump', 'biden', 'nhs', 'vaccine']",[],https://twitter.com/21WIRE/status/1347575993490415619,False,,0.0,,,,,,,,[],,,,,NEGATIVE
12587,13369,30540,30540,42421,1346791931800649728,1346791931800649728,2021-01-06 17:43:13,2021-01-06,17:43:13,530,17483462,insidethegames,insidethegames,,Senior #IOC member #RicahrdPound claimed there would not be a public outcry if athletes were prioritised for the #coronavirus #vaccine to ensure the <USER> #Olympics and #Paralympics could take place #Tokyo2020 #Japan <USER>,en,"[{'screen_name': 'tokyo2020', 'name': '#tokyo2020', 'id': '2249745696'}, {'screen_name': 'iocmedia', 'name': 'ioc media', 'id': '234306659'}]",['http://ow.ly/Oyza50D1jco'],[],5.0,6.0,13.0,"['ioc', 'ricahrdpound', 'coronavirus', 'vaccine', 'olympics', 'paralympics', 'tokyo2020', 'japan']",[],https://twitter.com/insidethegames/status/1346791931800649728,False,,0.0,,,,,,,,[],,,,,NEGATIVE
6875,7304,24475,24475,34587,1359548657347948549,1359548657347948549,2021-02-10 22:33:53,2021-02-10,22:33:53,530,251008339,geeta_mohan,Geeta Mohan گیتا موہن गीता मोहन,,#Breaking Canadian PM <USER> called India PM <USER> seeking help with Covid vaccine. Climate change and the global economic recovery also discussed. #COVID19 #Coronavirus #vaccine #India #Canada,en,"[{'screen_name': 'justintrudeau', 'name': 'justin trudeau', 'id': '14260960'}, {'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]",[],[],6.0,11.0,68.0,"['breaking', 'covid19', 'coronavirus', 'vaccine', 'india', 'canada']",[],https://twitter.com/Geeta_Mohan/status/1359548657347948549,False,https://twitter.com/narendramodi/status/1359546935586287619,0.0,,,,,,,,[],,,,,NEGATIVE
13417,14257,31428,31428,43705,1344992897448497154,1344983075986567169,2021-01-01 18:34:30,2021-01-01,18:34:30,530,551787952,richardmills18,Richard Mills,,<USER> <USER> Was it the moment we were told who would be 'in charge' of the #vaccine rollout?,en,[],[],['https://pbs.twimg.com/media/EqpflcMXcAEJ0HG.png'],1.0,8.0,28.0,['vaccine'],[],https://twitter.com/richardmills18/status/1344992897448497154,False,,1.0,https://pbs.twimg.com/media/EqpflcMXcAEJ0HG.png,,,,,,,"[{'screen_name': 'herts_bantam', 'name': 'The Fat Controller', 'id': '2620722964'}, {'screen_name': 'StarlightMcKenz', 'name': 'StarlightMcKenzie 💙', 'id': '240301595'}]",,,,,NEGATIVE
6071,6454,23625,23625,33531,1361767370373660686,1361767370373660686,2021-02-17 01:30:16,2021-02-17,01:30:16,530,293028988,dhswi,WIDeptHealthServices,,"Today's #COVID19_WI update, and a reminder. Our #vaccine data page is also updated, and we are reporting 40% of the 65 and older population has received at least one dose. Take a look:",en,[],['http://dhs.wisconsin.gov/covid-19/vaccine-data.htm'],['https://pbs.twimg.com/media/EuX4NOAXYAw4KxU.jpg'],10.0,17.0,35.0,"['covid19_wi', 'vaccine']",[],https://twitter.com/DHSWI/status/1361767370373660686,False,,1.0,https://pbs.twimg.com/media/EuX4NOAXYAw4KxU.jpg,,,,,,,[],,,,,NEGATIVE
5718,6077,23248,23248,33057,1362731479214788613,1362731479214788613,2021-02-19 17:21:17,2021-02-19,17:21:17,530,1217102296020111360,expvirology,Institute for Experimental Virology - TWINCORE,,Congratulations to <USER> and all of our partners and collaborators who have contributed to this work! A significant first step in untangling the #HCV jungle. <EMOJI:palm_tree><EMOJI:evergreen_tree><EMOJI:deciduous_tree><USER> <USER> <USER> <USER> <USER> #vaccine,en,"[{'screen_name': 'dbankwitz', 'name': 'dorothea bankwitz', 'id': '1357332169199411200'}, {'screen_name': 'tanvikhera2', 'name': 'tanvi khera', 'id': '1046798550473039874'}, {'screen_name': 'alicecarolyn', 'name': 'alice mchardy', 'id': '18683576'}, {'screen_name': 'akashbahai', 'name': 'akash bahai', 'id': '255588749'}, {'screen_name': 'todtdaniel', 'name': 'daniel todt', 'id': '1010083144064798720'}, {'screen_name': 't_pietschmann', 'name': 'thomas pietschmann', 'id': '1218132903781109765'}]",[],[],0.0,1.0,13.0,"['hcv', 'vaccine']",[],https://twitter.com/ExpVirology/status/1362731479214788613,False,https://twitter.com/TWINCOREtweets/status/1362722763182587908,0.0,,,,,,,,[],,,,,NEGATIVE
2632,2793,19964,19964,28802,1370536654360866816,1370536654360866816,2021-03-13 06:16:16,2021-03-13,06:16:16,530,47142925,racecooper4real,Race Cooper (he/him),,"Got my first dose of vaccine today. Get yours when it's your turn, and help fight against Covid! #vaccine #thankyouBiden",en,[],[],['https://pbs.twimg.com/media/EwUfukgVoAAZTjo.jpg'],5.0,1.0,101.0,"['vaccine', 'thankyoubiden']",[],https://twitter.com/RaceCooper4Real/status/1370536654360866816,False,,1.0,https://pbs.twimg.com/media/EwUfukgVoAAZTjo.jpg,,,,,,,[],,,,,NEGATIVE
13020,13836,31007,31007,43043,1346058139808968704,1346058139808968704,2021-01-04 17:07:23,2021-01-04,17:07:23,530,906276789764444160,thedejennerate,Dr Rachel Tanner 💉,,Kicking off the new year with the publication of my latest #MGIA paper in <USER> Vaccines With the support of <USER> and <USER> we adapted the assay for use with NHP samples as a #3Rs #refinement to early #TB #vaccine efficacy testing. 1/2,en,"[{'screen_name': 'nature_npj', 'name': 'nature partner jnls', 'id': '3445189401'}, {'screen_name': 'nc3rs', 'name': 'the national centre for the 3rs', 'id': '19292942'}, {'screen_name': 'ufaw_1926', 'name': 'ufaw', 'id': '2887010699'}]",['https://www.nature.com/articles/s41541-020-00263-7'],[],5.0,16.0,49.0,"['mgia', '3rs', 'refinement', 'tb', 'vaccine']",[],https://twitter.com/TheDeJennerate/status/1346058139808968704,False,,0.0,,,,,,,,[],,,,,NEGATIVE
1216,1290,18461,18461,26797,1374029741972463620,1374029741972463620,2021-03-22 21:36:33,2021-03-22,21:36:33,530,2186460294,mrdash109,FranklyMyDear,,"Had Mulroney not privatized, sold Connaught in 80's we could have made #vaccine. Had Harper not cut research council grants for, oh, VACCINE research, we could have vaccines. Had your dumb govt not stuffed freezers instead of arms with doses, less people would have died. Nitwit.",en,[],[],[],4.0,50.0,112.0,['vaccine'],[],https://twitter.com/MrDash109/status/1374029741972463620,False,https://twitter.com/MelissaLantsman/status/1373803690537144324,0.0,,,,,,,,[],,,,,NEGATIVE
3192,3380,20551,20551,29546,1369284571532042243,1369284571532042243,2021-03-09 19:20:56,2021-03-09,19:20:56,530,864591419738030081,corkcoypu,The Cork Coypu,,My mam is very conflicted. If she gets the #vaccine she will be #covid free but she will also have 16 grandkids calling and wrecking her nice house,en,[],[],[],15.0,4.0,250.0,"['vaccine', 'covid']",[],https://twitter.com/CorkCoypu/status/1369284571532042243,False,,0.0,,,,,,,,[],,,,,NEGATIVE
2568,2725,19896,19896,28705,1370775282290995204,1370775282290995204,2021-03-13 22:04:29,2021-03-13,22:04:29,530,131863936,brynbehr,Bryn Behrenshausen 🤦🏻‍♂️,,"Thank you to all the healthcare workers, scientists, first responders and front line workers who got us through the past year! So happy to get our first dose of the Moderna vaccine! #covid #vaccine",en,[],[],['https://pbs.twimg.com/media/EwX419xXMAEiuxA.jpg'],1.0,1.0,28.0,"['covid', 'vaccine']",[],https://twitter.com/brynbehr/status/1370775282290995204,False,,1.0,https://pbs.twimg.com/media/EwX419xXMAEiuxA.jpg,,,,,,,[],,,,,NEGATIVE
9496,10113,27284,27284,38128,1353582924109500416,1353582924109500416,2021-01-25 11:28:12,2021-01-25,11:28:12,530,95091601,patskarvelas,Patricia Karvelas,,I am ready to roll. On tonights show you will hear from <USER> also tonight <USER> on #vaccine LISTEN TO <USER> AT 6pm live #Auspol,en,"[{'screen_name': 'kenwyattmp', 'name': 'ken wyatt', 'id': '196039332'}, {'screen_name': 'greghuntmp', 'name': 'greg hunt', 'id': '60483082'}, {'screen_name': 'radionational', 'name': 'abc radio national', 'id': '19940915'}]",[],['https://pbs.twimg.com/media/EsjkfEHVcAEKPlb.jpg'],14.0,4.0,111.0,"['vaccine', 'auspol']",[],https://twitter.com/PatsKarvelas/status/1353582924109500416,False,,1.0,https://pbs.twimg.com/media/EsjkfEHVcAEKPlb.jpg,,,,,,,[],,,,,NEGATIVE
1142,1213,18384,18384,26701,1374157867637432326,1374157867637432326,2021-03-23 06:05:40,2021-03-23,06:05:40,530,1227708114574757895,kellikansas,Kelli Norwood,,"Thank you science, thank you Sigler Pharmacy, and thank you Theater Lawrence for the amazing <EMOJI:white_medium_star> sticker! #science #vaccine #GetVaccinated",en,[],[],['https://pbs.twimg.com/media/ExH9TCrXEAECmHJ.jpg'],1.0,0.0,19.0,"['science', 'vaccine', 'getvaccinated']",[],https://twitter.com/KelliKansas/status/1374157867637432326,False,,1.0,https://pbs.twimg.com/media/ExH9TCrXEAECmHJ.jpg,,,,,,,[],,,,,NEGATIVE
5673,6028,23199,23199,33000,1362790043757260801,1362790043757260801,2021-02-19 21:14:00,2021-02-19,21:14:00,530,1139525406753796097,lynn_obeid,Lynn Obeid,,What keeps people from getting the vaccination is their misunderstanding (infodemics) or just not knowing or hearing about other peoples response. Today teta received the <USER> #COVID19 #vaccine ! #VaccinesSaveLives so #trustinscience,en,"[{'screen_name': 'pfizer', 'name': 'pfizer inc.', 'id': '56488059'}]",[],['https://pbs.twimg.com/media/EumaUZOXcAIB1gt.jpg'],5.0,1.0,25.0,"['covid19', 'vaccine', 'vaccinessavelives', 'trustinscience']",[],https://twitter.com/lynn_obeid/status/1362790043757260801,False,,1.0,https://pbs.twimg.com/media/EumaUZOXcAIB1gt.jpg,,,,,,,[],,,,,NEGATIVE
8519,9084,26255,26255,36869,1355471682694225921,1355471682694225921,2021-01-30 16:33:27,2021-01-30,16:33:27,530,2231768836,natswoodward,Natalie Woodward,,Its not a coincidence that most of the people I know who have spoken out about being anti vaccine or anti mask are in the very privileged position of never having had a life threatening illness or severely compromised immune system. #vaccine #covid #shielding,en,[],[],[],5.0,5.0,55.0,"['vaccine', 'covid', 'shielding']",[],https://twitter.com/NatsWoodward/status/1355471682694225921,False,,0.0,,,,,,,,[],,,,,NEGATIVE
12460,13235,30406,30406,42241,1347139521398386688,1347139521398386688,2021-01-07 16:44:25,2021-01-07,16:44:25,530,266251183,adepstein1,Angela Epstein,,"This is my son, a young hospital doctor in London who was on Covid frontline when it all blew up in March.He got his vaccination yesterday.Pic on left shows what he (and colleagues) wore when treating patients. Am I allowed to say Im a proud mama? #NHS #Pfizervaccine #vaccine",en,[],[],"['https://pbs.twimg.com/media/ErIAQL9XMAAftlq.jpg', 'https://pbs.twimg.com/media/ErIAQNZXMAEobQU.jpg']",24.0,5.0,219.0,"['nhs', 'pfizervaccine', 'vaccine']",[],https://twitter.com/adepstein1/status/1347139521398386688,False,,1.0,https://pbs.twimg.com/media/ErIAQL9XMAAftlq.jpg,,,,,,,[],,,,,NEGATIVE
9576,10197,27368,27368,38221,1353367120805912578,1353367120805912578,2021-01-24 21:10:40,2021-01-24,21:10:40,530,773036406818086912,mitalilive,Mitali Mukherjee,,"Strong words from Dr <USER> - I won't get myself vaccinated with ( Bharat Biotech's) Covaxin, he says. It is puzzling and wrong to have green-lighted the vaccine without Phase III data being made available. A must watch. #Covaxin #Covid_19 #vaccine",en,"[{'screen_name': 'ashishkjha', 'name': 'ashish k. jha, md, mph', 'id': '39416218'}]",['https://youtu.be/E8VQuiEe-7s'],['https://pbs.twimg.com/media/EsggItlU0AAR-CN.png'],17.0,141.0,365.0,"['covaxin', 'covid_19', 'vaccine']",[],https://twitter.com/MitaliLive/status/1353367120805912578,False,,1.0,https://pbs.twimg.com/media/EsggItlU0AAR-CN.png,,,,,,,[],,,,,NEGATIVE
9206,9806,26977,26977,37754,1354186238714990592,1354186238714990592,2021-01-27 03:25:33,2021-01-27,03:25:33,530,49410204,deedeekiro7,Deedee Sun,,Seattle Fire is on the move today! Theyre vaccinating older residents in low income group housing. Residents we talked with are excited &amp; grateful to have the #COVID #vaccine come to them! Many challenges w/ supply &amp; variants - but smiles and laughs all around today. #KIRO7,en,[],[],"['https://pbs.twimg.com/media/EssFTfPVEAIjz12.jpg', 'https://pbs.twimg.com/media/EssFTfqU0AEFv38.jpg', 'https://pbs.twimg.com/media/EssFTfiU0AAVBx7.jpg']",4.0,13.0,114.0,"['covid', 'vaccine', 'kiro7']",[],https://twitter.com/DeedeeKIRO7/status/1354186238714990592,False,,1.0,https://pbs.twimg.com/media/EssFTfPVEAIjz12.jpg,,,,,,,[],,,,,NEGATIVE
690,735,17906,17906,26066,1375235563788374026,1375235563788374026,2021-03-26 05:28:03,2021-03-26,05:28:03,530,136454070,jessicaseagull,Jessica Seigel,,POETRY READING has risen from the lockdown w/ <USER> new book #AmericanDivine. My first public event in a year. #poetry #nyc #vaccine,en,"[{'screen_name': 'poochigian', 'name': 'aaron poochigian', 'id': '129503422'}]",[],[],2.0,2.0,75.0,"['americandivine', 'poetry', 'nyc', 'vaccine']",[],https://twitter.com/jessicaseagull/status/1375235563788374026,False,,1.0,https://pbs.twimg.com/ext_tw_video_thumb/1375235452719009804/pu/img/B8WGMoDpwbDPKU_2.jpg,,,,,,,[],,,,,NEGATIVE
5449,5787,22958,22958,32665,1363521443527557125,1363521443527557125,2021-02-21 21:40:19,2021-02-21,21:40:19,530,41822696,phe_uk,Public Health England,,"The #COVID19 Dashboard has now been updated: On Sunday 21 February 2021, 9,834 new cases and 215 deaths within 28 days of a positive test were reported across the UK. A total of 17,582,121 people have now received the first dose of a #vaccine.",en,[],['http://coronavirus.data.gov.uk'],['https://pbs.twimg.com/media/Euwy_TrXUAQoFIZ.jpg'],37.0,50.0,156.0,"['covid19', 'vaccine']",[],https://twitter.com/PHE_uk/status/1363521443527557125,False,,1.0,https://pbs.twimg.com/media/Euwy_TrXUAQoFIZ.jpg,,,,,,,[],,,,,NEGATIVE
9427,10038,27209,27209,38033,1353747837293637634,1353747837293637634,2021-01-25 22:23:30,2021-01-25,22:23:30,530,4348765522,drdmacaskill,Donald Macaskill,,If you work in #socialcare and have any questions about the #Covid #vaccine come and join this free webinar. <USER> &amp; Dr Syed Ahmed.,en,"[{'screen_name': 'jasonleitch', 'name': 'jason leitch', 'id': '19740854'}]",['https://scottishcare.org/open-webinar-on-covid-19-vaccination-26-jan/'],['https://pbs.twimg.com/media/Esl6e1jWMAEMdGT.jpg'],4.0,53.0,63.0,"['socialcare', 'covid', 'vaccine']",[],https://twitter.com/DrDMacaskill/status/1353747837293637634,False,,1.0,https://pbs.twimg.com/media/Esl6e1jWMAEMdGT.jpg,,,,,,,[],,,,,NEGATIVE
304,326,17497,17497,25504,1376447797109604354,1376447797109604354,2021-03-29 13:45:02,2021-03-29,13:45:02,530,45840503,cityam,City A.M.,,UK to remind Brussels that British taxpayers paid for AstraZeneca vaccine The UK will tell the EU this week it must consider the millions of pounds British taxpayers spent on the creation of the #Oxford University/#AstraZeneca jab #AstraVaccine #Vaccine,en,[],['https://buff.ly/2QM3xpQ'],['https://pbs.twimg.com/media/Exof-ikWYAALmC2.jpg'],2.0,9.0,22.0,"['oxford', 'astrazeneca', 'astravaccine', 'vaccine']",[],https://twitter.com/CityAM/status/1376447797109604354,False,,1.0,https://pbs.twimg.com/media/Exof-ikWYAALmC2.jpg,,,,,,,[],,,,,NEGATIVE
8583,9149,26320,26320,36956,1355277793236496386,1355277793236496386,2021-01-30 03:43:00,2021-01-30,03:43:00,530,799266491711582210,suejwebber,Cllr Sue Webber MSP,,"My mum had her #AstraZeneca #Oxford vaccination today. She came past in the car and rolled down the window (electric). For the first time in months she looked happy, she was beaming and full of hope. Hard for me not to <EMOJI:crying_face> (dad is Tuesday) #vaccine",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/Es7p91HXMAAD3Zr.jpg'],12.0,9.0,153.0,"['astrazeneca', 'oxford', 'vaccine']",[],https://twitter.com/SueJWebber/status/1355277793236496386,False,,1.0,https://pbs.twimg.com/tweet_video_thumb/Es7p91HXMAAD3Zr.jpg,,,,,,,[],,,,,NEGATIVE
8501,9063,26234,26234,36845,1355504027937755137,1355504027937755137,2021-01-30 18:41:58,2021-01-30,18:41:58,530,2276488020,peterkilmarx,peter kilmarx,,Observational data from Israel: First dose of <USER> #mRNA #COVID19 #vaccine associated with ~51% reduction in PCR-confirmed #SARSCoV2 infections at 13 to 24 days after immunization compared to the rate during the first 12 days [pre-print],en,"[{'screen_name': 'pfizer', 'name': 'pfizer inc.', 'id': '56488059'}]",['https://www.medrxiv.org/content/10.1101/2021.01.27.21250612v1'],[],1.0,15.0,27.0,"['mrna', 'covid19', 'vaccine', 'sarscov2']",[],https://twitter.com/PeterKilmarx/status/1355504027937755137,False,,0.0,,,,,,,,[],,,,,NEGATIVE
